representation,key_condition,graph_regime,d_key,edges,load,capacity_domain,epsilon,seed,starts,method,hops,adaptive_reads,minimum_layer_depth,success_rate,mean_endpoint_error,p90_endpoint_error,maximum_endpoint_error,accumulated_mean_error,mean_confidence,maximum_one_hop_csm_error,read_operator_norm,theorem_error_bound,bound_relative_excess,system_condition_number,key_gram_condition_number,maximum_code_coherence,selected_softmax_temperature,state_bytes,estimated_total_flops
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,1,16,csm_chained,4,4,1,1.0,0.12973838950927785,0.17690926183156985,0.20227443081205707,0.7135394656961136,0.6741975889791099,0.355708984969462,2.362566980675846,7.87236755134785,0.0,488.6643840308083,inf,0.96551673723165,nan,4096,4096
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,1,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,3.813433585745618e-17,nan,nan,nan,nan,nan,488.6643840308083,inf,0.96551673723165,0.001,6144,6624
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,1,16,softmax_one,4,1,1,0.125,0.586587285694955,0.7163380568517426,0.7291789698585945,1.7580442678882522,nan,nan,nan,nan,nan,488.6643840308083,inf,0.96551673723165,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,1,16,csm_chained,8,8,1,1.0,0.12534587230366373,0.13392201208681045,0.15706583670304428,1.1878333951958686,0.8352205734297153,0.355708984969462,2.362566980675846,253.140928175068,0.0,488.6643840308083,inf,0.96551673723165,nan,4096,8192
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,1,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,3.813433585745618e-17,nan,nan,nan,nan,nan,488.6643840308083,inf,0.96551673723165,0.001,6144,13248
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,1,16,softmax_one,8,1,1,0.125,0.586587285694955,0.7163380568517426,0.7291789698585945,4.104393410668072,nan,nan,nan,nan,nan,488.6643840308083,inf,0.96551673723165,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,1,16,csm_chained,16,16,1,1.0,0.1879978938064622,0.20315556712446986,0.22831728424485637,2.4532182175427377,0.679093736178005,0.355708984969462,2.362566980675846,245970.25606168076,0.0,488.6643840308083,inf,0.96551673723165,nan,4096,16384
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,1,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,3.813433585745618e-17,nan,nan,nan,nan,nan,488.6643840308083,inf,0.96551673723165,0.001,6144,26496
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,1,16,softmax_one,16,1,1,0.125,0.586587285694955,0.7163380568517426,0.7291789698585945,8.797091696227712,nan,nan,nan,nan,nan,488.6643840308083,inf,0.96551673723165,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,1,16,csm_chained,1,1,1,0.875,0.24230571829205863,0.3389188804411888,0.3643809686323426,0.24230571829205863,0.4500043176362301,0.39121792865401156,1.4503228567659945,0.39121792865401156,0.0,152.51677684839845,inf,0.96551673723165,nan,4096,1024
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,1,16,softmax_repeated,1,1,1,1.0,3.813433585745618e-17,0.0,6.101493737192989e-16,3.813433585745618e-17,nan,nan,nan,nan,nan,152.51677684839845,inf,0.96551673723165,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,1,16,softmax_one,1,1,1,1.0,3.813433585745618e-17,0.0,6.101493737192989e-16,3.813433585745618e-17,nan,nan,nan,nan,nan,152.51677684839845,inf,0.96551673723165,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,1,16,csm_chained,2,2,1,0.625,0.26305824185253157,0.34252541710582335,0.38904271366823573,0.5053639601445902,0.24475291881023212,0.39121792865401156,1.4503228567659945,0.9586102325575728,0.0,152.51677684839845,inf,0.96551673723165,nan,4096,2048
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,1,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,3.813433585745618e-17,nan,nan,nan,nan,nan,152.51677684839845,inf,0.96551673723165,0.001,6144,3312
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,1,16,softmax_one,2,1,1,0.125,0.5848696964983421,0.7410705588191238,0.7786439737933568,0.5848696964983421,nan,nan,nan,nan,nan,152.51677684839845,inf,0.96551673723165,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,1,16,csm_chained,4,4,1,1.0,0.27260583067920063,0.2939497117886054,0.32309594348504433,1.0537909170231736,0.19423508195241712,0.39121792865401156,1.4503228567659945,2.9749858784506817,0.0,152.51677684839845,inf,0.96551673723165,nan,4096,4096
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,1,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,3.813433585745618e-17,nan,nan,nan,nan,nan,152.51677684839845,inf,0.96551673723165,0.001,6144,6624
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,1,16,softmax_one,4,1,1,0.125,0.586587285694955,0.7163380568517426,0.7291789698585945,1.7580442678882522,nan,nan,nan,nan,nan,152.51677684839845,inf,0.96551673723165,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,1,16,csm_chained,8,8,1,1.0,0.31022227530324087,0.32543769379442555,0.342667032908436,2.229463144157203,0.16355264232770275,0.39121792865401156,1.4503228567659945,16.137646208302552,0.0,152.51677684839845,inf,0.96551673723165,nan,4096,8192
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,1,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,3.813433585745618e-17,nan,nan,nan,nan,nan,152.51677684839845,inf,0.96551673723165,0.001,6144,13248
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,1,16,softmax_one,8,1,1,0.125,0.586587285694955,0.7163380568517426,0.7291789698585945,4.104393410668072,nan,nan,nan,nan,nan,152.51677684839845,inf,0.96551673723165,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,1,16,csm_chained,16,16,1,1.0,0.41098953883922873,0.4277108555205235,0.4446218821196625,5.159129693720772,0.10946845524493937,0.39121792865401156,1.4503228567659945,332.0435347562162,0.0,152.51677684839845,inf,0.96551673723165,nan,4096,16384
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,1,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,3.813433585745618e-17,nan,nan,nan,nan,nan,152.51677684839845,inf,0.96551673723165,0.001,6144,26496
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,1,16,softmax_one,16,1,1,0.125,0.586587285694955,0.7163380568517426,0.7291789698585945,8.797091696227712,nan,nan,nan,nan,nan,152.51677684839845,inf,0.96551673723165,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,1e-08,2,16,csm_chained,1,1,1,0.9375,0.16566000419816365,0.2576297837427297,0.30787990215901495,0.16566000419816365,0.6782206950144501,0.30787990215901495,4.2575910776888195,0.30787990215901495,0.0,1234.9711221548116,inf,0.95946151140019,nan,4096,1024
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,1e-08,2,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,1234.9711221548116,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,1e-08,2,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,1234.9711221548116,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,1e-08,2,16,csm_chained,2,2,1,0.875,0.22613063126187422,0.30767308001961846,0.3241159893635429,0.3917906354600379,0.47178631000514576,0.30787990215901495,4.2575910776888195,1.618706626590944,0.0,1234.9711221548116,inf,0.95946151140019,nan,4096,2048
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,1e-08,2,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,1234.9711221548116,inf,0.95946151140019,0.001,6144,3312
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,1e-08,2,16,softmax_one,2,1,1,0.0,0.7110008650469684,0.7850060370351496,0.7850060370351496,0.7110008650469684,nan,nan,nan,nan,nan,1234.9711221548116,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,1e-08,2,16,csm_chained,4,4,1,0.875,0.23088562496678744,0.3030793286277792,0.3213829956865768,0.8717975551945989,0.4104031380360753,0.30787990215901495,4.2575910776888195,30.961134032427694,0.0,1234.9711221548116,inf,0.95946151140019,nan,4096,4096
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,1e-08,2,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,1234.9711221548116,inf,0.95946151140019,0.001,6144,6624
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,1e-08,2,16,softmax_one,4,1,1,0.0,0.7191374702387683,0.7850060370351496,0.7850060370351496,1.7011833545660517,nan,nan,nan,nan,nan,1234.9711221548116,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,1e-08,2,16,csm_chained,8,8,1,0.75,0.2714273893683257,0.3406813085414749,0.3671336508090289,1.9108191268877446,0.2749751634504952,0.30787990215901495,4.2575910776888195,10204.5140382622,0.0,1234.9711221548116,inf,0.95946151140019,nan,4096,8192
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,1e-08,2,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,1234.9711221548116,inf,0.95946151140019,0.001,6144,13248
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,1e-08,2,16,softmax_one,8,1,1,0.0,0.7191374702387683,0.7850060370351496,0.7850060370351496,3.6815483336042183,nan,nan,nan,nan,nan,1234.9711221548116,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,1e-08,2,16,csm_chained,16,16,1,0.125,0.35655614783864337,0.39744895278425385,0.41266658823640867,4.493164420576285,0.10775292901661686,0.30787990215901495,4.2575910776888195,1101813086.9328382,0.0,1234.9711221548116,inf,0.95946151140019,nan,4096,16384
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,1e-08,2,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,1234.9711221548116,inf,0.95946151140019,0.001,6144,26496
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,1e-08,2,16,softmax_one,16,1,1,0.0,0.7191374702387683,0.7850060370351496,0.7850060370351496,7.642278291680552,nan,nan,nan,nan,nan,1234.9711221548116,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.0001,2,16,csm_chained,1,1,1,0.9375,0.1655770340683045,0.2575573514212368,0.3078833189563923,0.1655770340683045,0.6774580360436042,0.3078833189563923,4.247346153435207,0.3078833189563923,0.0,1227.3909804119576,inf,0.95946151140019,nan,4096,1024
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.0001,2,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,1227.3909804119576,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.0001,2,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,1227.3909804119576,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.0001,2,16,csm_chained,2,2,1,0.875,0.2261599495317322,0.30756497178224707,0.3242886754688796,0.3917369836000367,0.4706177576439384,0.3078833189563923,4.247346153435207,1.6155703494326898,0.0,1227.3909804119576,inf,0.95946151140019,nan,4096,2048
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.0001,2,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,1227.3909804119576,inf,0.95946151140019,0.001,6144,3312
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.0001,2,16,softmax_one,2,1,1,0.0,0.7110008650469684,0.7850060370351496,0.7850060370351496,0.7110008650469684,nan,nan,nan,nan,nan,1227.3909804119576,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.0001,2,16,csm_chained,4,4,1,0.875,0.23100729117618096,0.3032352807751842,0.3212656742572449,0.8718449359672501,0.40847755032418664,0.3078833189563923,4.247346153435207,30.76037761987644,0.0,1227.3909804119576,inf,0.95946151140019,nan,4096,4096
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.0001,2,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,1227.3909804119576,inf,0.95946151140019,0.001,6144,6624
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.0001,2,16,softmax_one,4,1,1,0.0,0.7191374702387683,0.7850060370351496,0.7850060370351496,1.7011833545660517,nan,nan,nan,nan,nan,1227.3909804119576,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.0001,2,16,csm_chained,8,8,1,0.75,0.27221042215097424,0.3409905653606352,0.36735130281626177,1.912836511500736,0.2722463074901844,0.3078833189563923,4.247346153435207,10041.4106705844,0.0,1227.3909804119576,inf,0.95946151140019,nan,4096,8192
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.0001,2,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,1227.3909804119576,inf,0.95946151140019,0.001,6144,13248
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.0001,2,16,softmax_one,8,1,1,0.0,0.7191374702387683,0.7850060370351496,0.7850060370351496,3.6815483336042183,nan,nan,nan,nan,nan,1227.3909804119576,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.0001,2,16,csm_chained,16,16,1,0.125,0.3574631661233032,0.39796726008427397,0.4129861674841612,4.502624895864469,0.10693926088666793,0.3078833189563923,4.247346153435207,1063506343.7235038,0.0,1227.3909804119576,inf,0.95946151140019,nan,4096,16384
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.0001,2,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,1227.3909804119576,inf,0.95946151140019,0.001,6144,26496
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.0001,2,16,softmax_one,16,1,1,0.0,0.7191374702387683,0.7850060370351496,0.7850060370351496,7.642278291680552,nan,nan,nan,nan,nan,1227.3909804119576,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,2,16,csm_chained,1,1,1,1.0,0.16296578156391728,0.2517850680606702,0.30809544828337004,0.16296578156391728,0.6196050509289063,0.30809544828337004,3.5215822936018513,0.30809544828337004,0.0,763.5830935600097,inf,0.95946151140019,nan,4096,1024
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,2,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,763.5830935600097,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,2,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,763.5830935600097,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,2,16,csm_chained,2,2,1,0.8125,0.23411384250615255,0.32487670488396847,0.3550256736320011,0.3970796240700698,0.38825694287590506,0.30809544828337004,3.5215822936018513,1.3930789236974108,0.0,763.5830935600097,inf,0.95946151140019,nan,4096,2048
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,2,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,763.5830935600097,inf,0.95946151140019,0.001,6144,3312
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,2,16,softmax_one,2,1,1,0.0,0.7110008650469684,0.7850060370351496,0.7850060370351496,0.7110008650469684,nan,nan,nan,nan,nan,763.5830935600097,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,2,16,csm_chained,4,4,1,0.75,0.25027465322940023,0.32672124164513194,0.36458989254957946,0.9049345178832884,0.2905662396930739,0.30809544828337004,3.5215822936018513,18.669405497133692,0.0,763.5830935600097,inf,0.95946151140019,nan,4096,4096
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,2,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,763.5830935600097,inf,0.95946151140019,0.001,6144,6624
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,2,16,softmax_one,4,1,1,0.0,0.7191374702387683,0.7850060370351496,0.7850060370351496,1.7011833545660517,nan,nan,nan,nan,nan,763.5830935600097,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,2,16,csm_chained,8,8,1,0.4375,0.3155503157033411,0.36060241908396895,0.3820725323205214,2.0812706097557547,0.15803704576194935,0.30809544828337004,3.5215822936018513,2889.991117888786,0.0,763.5830935600097,inf,0.95946151140019,nan,4096,8192
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,2,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,763.5830935600097,inf,0.95946151140019,0.001,6144,13248
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,2,16,softmax_one,8,1,1,0.0,0.7191374702387683,0.7850060370351496,0.7850060370351496,3.6815483336042183,nan,nan,nan,nan,nan,763.5830935600097,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,2,16,csm_chained,16,16,1,0.0,0.387321220833009,0.4160255999598307,0.4245038691980423,4.966344232412537,0.08537727651732079,0.30809544828337004,3.5215822936018513,68362447.16905147,0.0,763.5830935600097,inf,0.95946151140019,nan,4096,16384
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,2,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,763.5830935600097,inf,0.95946151140019,0.001,6144,26496
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.01,2,16,softmax_one,16,1,1,0.0,0.7191374702387683,0.7850060370351496,0.7850060370351496,7.642278291680552,nan,nan,nan,nan,nan,763.5830935600097,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,2,16,csm_chained,1,1,1,0.875,0.21004362398122745,0.2706427058616274,0.3196362979065171,0.21004362398122745,0.4288971210411083,0.36768268856237746,1.9417460630595593,0.36768268856237746,0.0,172.82709378497017,inf,0.95946151140019,nan,4096,1024
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,2,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,172.82709378497017,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,2,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,172.82709378497017,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,2,16,csm_chained,2,2,1,0.625,0.30308633213698716,0.3877137287582848,0.42116618960841484,0.5131299561182145,0.18688088644111878,0.36768268856237746,1.9417460630595593,1.0816291015335278,0.0,172.82709378497017,inf,0.95946151140019,nan,4096,2048
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,2,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,172.82709378497017,inf,0.95946151140019,0.001,6144,3312
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,2,16,softmax_one,2,1,1,0.0,0.7110008650469684,0.7850060370351496,0.7850060370351496,0.7110008650469684,nan,nan,nan,nan,nan,172.82709378497017,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,2,16,csm_chained,4,4,1,0.0625,0.34903769016744246,0.402238436512935,0.4086974155028266,1.1909720962442139,0.10125045077175343,0.36768268856237746,1.9417460630595593,5.159779425026048,0.0,172.82709378497017,inf,0.95946151140019,nan,4096,4096
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,2,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,172.82709378497017,inf,0.95946151140019,0.001,6144,6624
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,2,16,softmax_one,4,1,1,0.0,0.7191374702387683,0.7850060370351496,0.7850060370351496,1.7011833545660517,nan,nan,nan,nan,nan,172.82709378497017,inf,0.95946151140019,0.001,6144,1656
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,2,16,csm_chained,8,8,1,0.0,0.39562417940877714,0.427536329457441,0.43286979995994823,2.7078190702960523,0.070345499705565,0.36768268856237746,1.9417460630595593,78.50990632635046,0.0,172.82709378497017,inf,0.95946151140019,nan,4096,8192
random_nonorthogonal,correlated_0.8,many_to_one,16,24,1.5,over_capacity,0.1,2,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,172.82709378497017,inf,0.95946151140019,0.001,6144,13248
